
83,7,0.0843373493975904,Mar.  7
83,14,0.168674698795181,Mar.  8
83,18,0.216867469879518,Mar.  9
83,20,0.240963855421687,Mar. 10
83,24,0.289156626506024,Mar. 11
83,30,0.36144578313253,Mar. 12
83,38,0.457831325301205,Mar. 13
83,40,0.481927710843373,Mar. 14
83,40,0.481927710843373,Mar. 15
83,40,0.481927710843373,Mar. 16
83,42,0.506024096385542,Mar. 17
83,42,0.506024096385542,Mar. 18
83,42,0.506024096385542,Mar. 19
83,42,0.506024096385542,Mar. 20
83,42,0.506024096385542,Mar. 21
83,42,0.506024096385542,Mar. 22
83,42,0.506024096385542,Mar. 23
83,42,0.506024096385542,Mar. 24
83,42,0.506024096385542,Mar. 25
83,42,0.506024096385542,Mar. 26
83,42,0.506024096385542,Mar. 27
83,44,0.530120481927711,Mar. 28
83,45,0.542168674698795,Mar. 29
83,46,0.55421686746988,Mar. 30
83,47,0.566265060240964,Mar. 31
83,47,0.566265060240964,Apr.  1
83,47,0.566265060240964,Apr.  2
83,47,0.566265060240964,Apr.  3
83,48,0.578313253012048,Apr.  4
83,49,0.590361445783133,Apr.  5
83,49,0.590361445783133,Apr.  6
83,49,0.590361445783133,Apr.  7
83,49,0.590361445783133,Apr.  8
83,49,0.590361445783133,Apr.  9
83,50,0.602409638554217,Apr. 10
83,54,0.650602409638554,Apr. 11
83,55,0.662650602409639,Apr. 12
83,55,0.662650602409639,Apr. 13
83,55,0.662650602409639,Apr. 14
83,55,0.662650602409639,Apr. 15
83,56,0.674698795180723,Apr. 16
83,56,0.674698795180723,Apr. 17
83,57,0.686746987951807,Apr. 18
83,58,0.698795180722892,Apr. 19
83,58,0.698795180722892,Apr. 20
83,58,0.698795180722892,Apr. 21
83,58,0.698795180722892,Apr. 22
83,59,0.710843373493976,Apr. 23
83,60,0.72289156626506,Apr. 24
83,61,0.734939759036145,Apr. 25
83,61,0.734939759036145,Apr. 26
83,62,0.746987951807229,Apr. 27
83,62,0.746987951807229,Apr. 28
83,62,0.746987951807229,Apr. 29
83,62,0.746987951807229,Apr. 30
83,62,0.746987951807229,May.  1
83,62,0.746987951807229,May.  2
83,62,0.746987951807229,May.  3
83,62,0.746987951807229,May.  4
83,62,0.746987951807229,May.  5
83,62,0.746987951807229,May.  6
